,Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Education,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
1084,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
1085,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Google Laptop and Cell Phone Stickers,Office,2.0,3.05,6.0,,30.0
1086,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,
1087,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,30.0
1088,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Android RFID Journal,Notebooks & Journals,1.0,4.8,6.0,,30.0
1089,12775,59,M,Single,Employee,1,Graduate,Memphis-Tennessee,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,SALE30,30.0
1090,12775,59,M,Single,Employee,1,Graduate,Memphis-Tennessee,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,,30.0
1091,16938,20,F,Single,Student,0,Undergrad,El Paso-Texas,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
1092,13047,62,F,Married,Housewife,2,Graduate,Savannah-Georgia,Galaxy Screen Cleaning Cloth,Office,31.0,1.99,6.5,,
1093,13047,62,F,Married,Housewife,2,Graduate,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88,6.5,,
1094,13047,62,F,Married,Housewife,2,Graduate,Savannah-Georgia,Color Changing Grip Pen,Office,3.0,1.55,6.5,,10.0
1095,13047,62,F,Married,Housewife,2,Graduate,Savannah-Georgia,Spiral Notebook and Pen Set,Office,1.0,6.18,6.5,,
1096,13047,62,F,Married,Housewife,2,Graduate,Savannah-Georgia,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,
1097,14741,24,M,Single,Employee,0,Post Graduate,Toledo-Ohio,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,20.74,,
1098,15299,53,M,Single,Employee,3,Graduate,Madison-Wisconsin,Collapsible Shopping Bag,Bags,52.0,3.96,6.5,,
1099,16570,54,M,Single,Employee,4,Graduate,Reno-Nevada,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,7.75,6.5,SALE30,
1100,16570,54,M,Single,Employee,4,Graduate,Reno-Nevada,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,,30.0
1101,16916,18,M,Single,Student,0,Undergrad,Springfield-Illinois,Red Spiral Google Notebook,Office,1.0,8.24,18.47,,
1102,16916,18,M,Single,Student,0,Undergrad,Springfield-Illinois,Engraved Ceramic Google Mug,Drinkware,1.0,9.27,6.5,EXTRA10,10.0
1103,16916,18,M,Single,Student,0,Undergrad,Springfield-Illinois,Google Women's Quilted Insulated Vest White,Apparel,1.0,77.36,6.5,SALE10,10.0
1104,16916,18,M,Single,Student,0,Undergrad,Springfield-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
1105,16916,18,M,Single,Student,0,Undergrad,Springfield-Illinois,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,16.5,6.5,,10.0
1106,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Tee Blue,Apparel,1.0,17.93,6.5,,30.0
1107,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52,6.5,,
1108,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,3.87,6.5,SALE30,
1109,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,30.0
1110,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Laptop and Cell Phone Stickers,Office,2.0,3.05,6.0,OFF30,30.0
1111,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Trike Tee Black,Apparel,1.0,16.3,6.5,,30.0
1112,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Protector Tee Navy,Apparel,1.0,16.3,6.5,SALE30,30.0
1113,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,,
1114,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Twill Cap,Apparel,2.0,8.96,6.5,,
1115,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Google Flower Tee Purple,Apparel,1.0,16.3,6.5,,30.0
1116,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
1117,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,ELEC30,
1118,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52,6.5,,
1119,16110,58,M,Single,Self Employed,3,Graduate,Madison-Wisconsin,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,,
1120,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,YouTube Twill Cap,Apparel,1.0,10.99,6.0,,20.0
1121,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,30.0
1122,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Maze Pen,Office,50.0,0.99,6.0,,
1123,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Windup Android,Lifestyle,1.0,4.07,6.0,,30.0
1124,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.5,EXTRA30,
1125,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Windup Android,Lifestyle,44.0,3.99,6.5,,
1126,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,ELEC30,30.0
1127,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.0,149.0,6.0,,20.0
1128,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Google RFID Journal,Notebooks & Journals,2.0,6.0,6.0,NJ20,20.0
1129,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,6.0,SALE20,20.0
1130,13488,20,F,Single,Student,0,Undergrad,Memphis-Tennessee,Leatherette Journal,Office,1.0,10.99,6.5,OFF30,30.0
1131,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,39.19,6.0,SALE20,20.0
1132,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Waze Pack of 9 Decal Set,Accessories,1.0,13.59,6.5,,10.0
1133,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Women's Short Sleeve Hero Tee White,Apparel,2.0,16.99,6.0,,
1134,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,13.59,12.99,SALE10,10.0
1135,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,YouTube Twill Cap,Apparel,1.0,10.99,6.0,SALE20,20.0
1136,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
1137,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Metallic Notebook Set,Office,3.0,5.99,6.0,OFF10,10.0
1138,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,14.02,57.74,,10.0
1139,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,2.0,18.99,6.0,,10.0
1140,15640,56,F,Married,Housewife,4,Post Graduate,Savannah-Georgia,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,79.0,6.0,ELEC10,10.0
1141,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02,12.76,,10.0
1142,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,10.0
1143,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Leatherette Journal,Office,88.0,10.95,422.24,,10.0
1144,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Crunch Noise Dog Toy,Lifestyle,1.0,4.99,6.5,EXTRA10,10.0
1145,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,,10.0
1146,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Google Laptop and Cell Phone Stickers,Office,20.0,2.99,30.92,,10.0
1147,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,10.0
1148,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Google Women's Vintage Hero Tee White,Apparel,1.0,15.19,6.5,,10.0
1149,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,YouTube Spiral Journal with Pen,Notebooks & Journals,12.0,8.24,18.47,NJ10,10.0
1150,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
1151,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Engraved Ceramic Google Mug,Drinkware,1.0,9.27,6.5,EXTRA10,10.0
1152,12433,63,F,Married,Employee,1,Graduate,El Paso-Texas,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,17.53,6.5,SALE10,10.0
1153,16955,54,M,Single,Employee,3,Graduate,Des Moines-Iowa,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,,20.0
1154,16955,54,M,Single,Employee,3,Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,,10.0
1155,13600,23,M,Married,Student,1,Graduate,Boise-Idaho,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,,30.0
1156,13600,23,M,Married,Student,1,Graduate,Boise-Idaho,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,30.0
1157,13600,23,M,Married,Student,1,Graduate,Boise-Idaho,YouTube Tee Black,Apparel,1.0,22.41,6.0,,30.0
1158,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,YouTube Hard Cover Journal,Notebooks & Journals,1.0,12.37,18.47,,10.0
1159,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53,6.5,,10.0
1160,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,6.0,,30.0
1161,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
1162,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,90.77,6.5,,10.0
1163,18168,26,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Onesie Red,Apparel,4.0,19.8,13.78,SALE10,10.0
1164,15240,29,M,Single,Employee,1,Post Graduate,Fort Wayne-Indiana,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,,
1165,15240,29,M,Single,Employee,1,Post Graduate,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,13.38,,
1166,17314,24,F,Married,Self Employed,0,School,Orlando-Florida,Google Protector Tee Navy,Apparel,1.0,16.3,6.5,SALE30,30.0
1167,17314,24,F,Married,Self Employed,0,School,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
1168,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Waze Baby on Board Window Decal,Waze,1.0,2.39,6.0,,
1169,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Google Hard Cover Journal,Notebooks & Journals,2.0,11.99,19.02,,20.0
1170,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,,20.0
1171,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,123.84885642737896,6.5,,
1172,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Google 22 oz Water Bottle,Drinkware,1.0,2.44,6.5,,
1173,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Google Women's Short Sleeve Badge Tee Navy,Apparel,1.0,6.8,6.0,,
1174,17811,44,F,Single,Employee,3,Post Graduate,Lubbock-Texas,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
1175,17675,18,F,Married,Student,0,High School,Chicago-Illinois,Android Sticker Sheet Ultra Removable,Office,6.0,2.99,6.0,,
1176,17675,18,F,Married,Student,0,High School,Chicago-Illinois,Android Men's Short Sleeve Hero Tee Heather,Apparel,3.0,5.7,6.0,,10.0
1177,17675,18,F,Married,Student,0,High School,Chicago-Illinois,Galaxy Screen Cleaning Cloth,Office,30.0,1.99,6.5,,30.0
1178,17675,18,F,Married,Student,0,High School,Chicago-Illinois,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1.0,20.99,6.0,SALE10,
1179,15658,34,F,Single,Self Employed,1,Post Graduate,Des Moines-Iowa,YouTube Men's Vintage Tee,Apparel,10.0,15.67,158.74,,10.0
1180,15658,34,F,Single,Self Employed,1,Post Graduate,Des Moines-Iowa,YouTube Men's Vintage Tee,Apparel,5.0,15.67,158.74,SALE10,
1181,15658,34,F,Single,Self Employed,1,Post Graduate,Des Moines-Iowa,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,81.5,6.5,,10.0
1182,15658,34,F,Single,Self Employed,1,Post Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,,30.0
1183,14047,60,F,Single,Employee,1,Graduate,Boise-Idaho,Rainbow Stylus Pen,Office,1.0,1.55,6.5,,10.0
1184,13758,30,F,Married,Housewife,4,Post Graduate,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.5,SALE20,
1185,13758,30,F,Married,Housewife,4,Post Graduate,Cheyenne-Wyoming,Google Men's Skater Tee Grey,Apparel,1.0,11.19,20.85,,10.0
1186,13758,30,F,Married,Housewife,4,Post Graduate,Cheyenne-Wyoming,Engraved Ceramic Google Mug,Drinkware,1.0,9.27,6.5,EXTRA10,10.0
1187,13758,30,F,Married,Housewife,4,Post Graduate,Cheyenne-Wyoming,Galaxy Screen Cleaning Cloth,Office,2.0,2.05,6.5,,10.0
1188,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,ELEC10,
1189,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google Doodle Decal,Office,1.0,2.99,6.0,OFF20,20.0
1190,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,349.0,6.0,NE10,10.0
1191,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google 25 oz Red Stainless Steel Bottle,Drinkware,10.0,11.19,6.0,,20.0
1192,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,37.49,19.99,,
1193,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,ELEC20,
1194,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google Infuser-Top Water Bottle,Drinkware,14.0,7.99,26.4,,
1195,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,16.99,19.99,,20.0
1196,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google Kick Ball,Lifestyle,2.0,1.99,6.0,,20.0
1197,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,15.99,6.0,SALE20,20.0
1198,13798,31,F,Married,Housewife,3,Post Graduate,Sarasota-Florida,Google RFID Journal,Notebooks & Journals,1.0,11.19,6.0,,20.0
1199,13418,64,F,Prefer not to say,Housewife,2,Graduate,Chicago-Illinois,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,11.19,12.99,SALE30,30.0
1200,13418,64,F,Prefer not to say,Housewife,2,Graduate,Chicago-Illinois,8 pc Android Sticker Sheet,Office,2.0,1.99,6.0,,30.0
1201,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,18.99,6.0,,10.0
1202,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Google Alpine Style Backpack,Bags,1.0,82.52,35.96,,10.0
1203,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Google Women's Tee Grey,Apparel,1.0,17.59,6.5,SALE20,20.0
1204,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Android Rise 14 oz Mug,Drinkware,6.0,10.72,35.96,,10.0
1205,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Google Laptop and Cell Phone Stickers,Office,3.0,2.39,6.5,,20.0
1206,13408,51,F,Married,Housewife,4,Post Graduate,Fort Wayne-Indiana,Google Youth Girl Tee Green,Apparel,1.0,15.19,6.0,SALE30,30.0
1207,13784,37,F,Married,Employee,2,Graduate,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.5,ELEC20,
1208,15602,29,F,Single,Employee,4,Graduate,Fort Wayne-Indiana,Colored Pencil Set,Office,1.0,2.39,6.0,OFF20,
1209,18085,29,M,Single,Employee,3,Post Graduate,Boise-Idaho,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,,
1210,16754,33,F,Single,Self Employed,3,Post Graduate,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02,6.5,,10.0
1211,15646,28,F,Single,Self Employed,1,Graduate,Peoria-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,
1212,13854,54,F,Single,Self Employed,4,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,19.99,ELEC20,20.0
1213,13854,54,F,Single,Self Employed,4,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,,10.0
1214,16098,46,M,Single,Employee,2,Graduate,Chicago-Illinois,Google Toddler 1/4 Zip Fleece Pewter,Apparel,1.0,31.35,6.5,,
1215,16098,46,M,Single,Employee,2,Graduate,Chicago-Illinois,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,,10.0
1216,14411,27,M,Married,Self Employed,4,Graduate,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
1217,14411,27,M,Married,Self Employed,4,Graduate,Spokane-Washington,Waze Mobile Phone Vent Mount,Waze,1.0,7.12,6.0,,
1218,14411,27,M,Married,Self Employed,4,Graduate,Spokane-Washington,Waze Baby on Board Window Decal,Waze,1.0,2.44,6.5,WEMP30,30.0
1219,14411,27,M,Married,Self Employed,4,Graduate,Spokane-Washington,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,SALE30,
1220,14411,27,M,Married,Self Employed,4,Graduate,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,30.0
1221,14443,48,M,Single,Employee,0,Graduate,Reno-Nevada,Google Stylus Pen w/ LED Light,Office,5.0,5.61,30.0,OFF30,30.0
1222,14443,48,M,Single,Employee,0,Graduate,Reno-Nevada,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,
1223,17017,33,F,Single,Employee,2,Post Graduate,Orlando-Florida,Google Men's Vintage Badge Tee Black,Apparel,1.0,10.63,6.0,,
1224,17017,33,F,Single,Employee,2,Post Graduate,Orlando-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,199.0,44.06,ELEC30,
1225,17017,33,F,Single,Employee,2,Post Graduate,Orlando-Florida,Google Trucker Hat,Headgear,1.0,18.15,6.5,HGEAR10,10.0
1226,17017,33,F,Single,Employee,2,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
1227,17017,33,F,Single,Employee,2,Post Graduate,Orlando-Florida,Google Sunglasses,Lifestyle,1.0,3.5,6.0,,
